trip_id,date,dept_lat,dept_lon,arr_lat,arr_lon,vehicle_type,request_time,wait_time_min,trip_distance_km,est_time_min,actual_time_min,arr_time,fare_usd,surge_pricing,tip_usd,driver_rating,traffic_level,weather,estimated_CO2_g
1793,2026-02-24,11.531116,104.966294,11.592981,104.954666,Rickshaw,17:39,5,4.65,16,20,17:59,2.8,1.4,1.44,4,Medium,Cloudy,351.23
1794,2026-02-24,11.539886,104.967664,11.580903,104.930776,Remork,12:02,7,6.98,23,30,12:32,5.77,1.3,0.0,4,Very High,Smog,806.66
1795,2026-02-24,11.550287,104.866645,11.514288,104.893405,Remork,17:56,3,7.01,23,22,18:18,5.4,1.4,0.0,3,Medium,Clear,606.58
1796,2026-02-24,11.609823,104.869474,11.587434,104.852249,Rickshaw,16:58,6,8.27,28,35,17:33,4.04,1.0,0.0,5,High,Clear,561.35
1797,2026-02-24,11.522233,104.960227,11.60157,104.892317,Remork,17:51,8,2.07,7,9,18:00,1.33,1.4,0.0,4,Very High,Cloudy,246.56
1798,2026-02-24,11.551114,104.877424,11.541249,104.876926,Rickshaw,11:35,5,6.09,20,20,11:55,2.78,1.0,0.71,5,High,Cloudy,424.96
1799,2026-02-24,11.517413,104.964897,11.545344,104.924454,Rickshaw,08:42,3,0.5,2,5,08:47,0.2,1.1,0.0,5,High,Cloudy,33.21
1800,2026-02-24,11.530362,104.937686,11.589556,104.968688,EV Car,17:17,5,4.95,16,23,17:40,4.25,1.3,0.62,4,High,Smog,26.87
1801,2026-02-24,11.591241,104.850492,11.535769,104.955354,Rickshaw,06:08,9,6.38,21,21,06:29,3.33,1.0,0.0,5,High,Cloudy,468.83
1802,2026-02-24,11.54784,104.908453,11.602945,104.942069,Rickshaw,12:52,6,5.82,19,20,13:12,2.83,1.3,0.0,5,Very High,Clear,334.56
1803,2026-02-24,11.510533,104.909932,11.588256,104.88106,Motor Dup,14:31,3,4.66,16,18,14:49,1.69,1.2,0.0,1,Medium,Clear,343.99
1804,2026-02-24,11.572819,104.895424,11.532632,104.937748,Rickshaw,11:47,7,11.09,37,36,12:23,7.84,1.3,1.4,5,High,Clear,737.08
1805,2026-02-24,11.561942,104.858514,11.569882,104.902712,Motor Dup,15:23,1,5.63,19,18,15:41,1.79,1.0,0.0,5,Low,Cloudy,456.26
1806,2026-02-24,11.583212,104.961641,11.559363,104.920873,Remork,14:44,5,3.31,11,12,14:56,1.59,1.0,0.0,5,High,Smog,326.8
1807,2026-02-24,11.604203,104.875432,11.547534,104.88026,EV Car,08:07,6,7.36,25,31,08:38,5.23,1.1,7.7,4,Very High,Clear,69.51
1808,2026-02-24,11.559131,104.862218,11.5542,104.909594,Remork,17:35,6,7.64,25,23,17:58,5.16,1.3,1.7,5,High,Windy,668.92
1809,2026-02-24,11.525506,104.876589,11.580899,104.891464,Rickshaw,08:12,3,5.98,20,21,08:33,3.71,1.5,0.94,5,Medium,Windy,370.6
1810,2026-02-24,11.535873,104.957066,11.546283,104.954077,Rickshaw,14:22,2,5.07,17,19,14:41,2.45,1.0,1.66,4,Medium,Clear,344.39
1811,2026-02-24,11.540181,104.879002,11.609708,104.878788,Motor Dup,17:31,7,5.79,19,19,17:50,2.46,1.5,0.0,5,Very High,Clear,399.64
1812,2026-02-24,11.556242,104.877848,11.527478,104.885773,Rickshaw,08:50,8,4.02,13,18,09:08,2.12,1.2,1.58,2,Very High,Clear,300.89
1813,2026-02-24,11.550318,104.909454,11.576041,104.938622,Remork,07:21,8,6.43,21,26,07:47,3.69,1.1,1.87,5,Very High,Clear,696.88
1814,2026-02-24,11.60647,104.951854,11.552322,104.877665,Rickshaw,08:56,2,6.68,22,24,09:20,4.48,1.4,0.0,5,Medium,Clear,506.5
1815,2026-02-24,11.609195,104.953023,11.606163,104.864853,Rickshaw,11:18,2,6.39,21,22,11:40,2.5,1.0,0.0,4,Low,Cloudy,348.16
1816,2026-02-24,11.555791,104.8514,11.530808,104.9232,Rickshaw,13:01,1,8.37,28,26,13:27,4.41,1.3,1.61,5,Low,Clear,637.49
1817,2026-02-24,11.548083,104.899707,11.513153,104.960847,Rickshaw,07:11,5,7.7,26,32,07:43,5.61,1.4,0.0,4,High,Clear,511.58
1818,2026-02-24,11.55389,104.893086,11.547219,104.851038,Rickshaw,16:32,3,7.5,25,24,16:56,3.94,1.0,0.0,5,Medium,Smog,382.55
1819,2026-02-24,11.571916,104.874975,11.581994,104.875673,EV Car,13:31,3,7.72,26,29,14:00,5.83,1.2,0.0,3,High,Smog,60.72
1820,2026-02-24,11.548919,104.932206,11.570265,104.945837,Rickshaw,07:50,10,9.86,33,33,08:23,6.97,1.3,1.68,2,High,Clear,692.21
1821,2026-02-24,11.581537,104.96458,11.53986,104.930926,Rickshaw,08:16,4,7.2,24,27,08:43,3.36,1.0,0.0,4,High,Clear,574.59
1822,2026-02-24,11.526723,104.870889,11.52955,104.872893,Rickshaw,08:05,7,7.73,26,35,08:40,4.71,1.3,0.0,5,Very High,Clear,438.2
1823,2026-02-24,11.531787,104.939686,11.547087,104.886307,Rickshaw,20:35,1,5.43,18,16,20:51,2.77,1.0,0.98,5,Low,Clear,314.35
1824,2026-02-24,11.595895,104.964646,11.596289,104.857423,Rickshaw,07:30,6,6.53,22,30,08:00,2.96,1.1,0.0,4,High,Clear,408.46
1825,2026-02-24,11.560708,104.877596,11.513192,104.965595,Rickshaw,10:56,2,5.66,19,20,11:16,2.13,1.0,0.0,4,Low,Clear,345.24
1826,2026-02-24,11.605178,104.946896,11.55783,104.886824,Rickshaw,18:36,3,6.23,21,24,19:00,2.66,1.1,1.61,5,Medium,Clear,314.32
1827,2026-02-24,11.527973,104.854174,11.55891,104.968792,Motor Dup,16:25,5,5.6,19,21,16:46,2.1,1.0,0.0,4,High,Clear,462.36
1828,2026-02-24,11.51615,104.851782,11.551861,104.862399,Remork,22:31,3,11.88,40,41,23:12,7.67,1.0,0.0,5,Medium,Clear,1193.47
1829,2026-02-24,11.593144,104.886606,11.511859,104.956891,Rickshaw,07:13,4,8.0,27,31,07:44,4.88,1.2,0.0,4,High,Clear,409.95
1830,2026-02-24,11.604224,104.940677,11.599797,104.940588,Rickshaw,07:49,4,9.16,31,32,08:21,5.82,1.3,0.0,4,High,Clear,632.7
1831,2026-02-24,11.533044,104.855517,11.523071,104.882577,Motor Dup,18:51,4,6.76,23,24,19:15,2.83,1.4,0.0,4,High,Clear,540.46
1832,2026-02-24,11.579566,104.854536,11.562602,104.953444,EV Car,18:26,5,4.63,15,19,18:45,3.89,1.1,1.42,5,High,Smog,0.27
1833,2026-02-24,11.571004,104.916565,11.544146,104.870121,Remork,07:41,8,7.18,24,37,08:18,4.22,1.1,0.0,4,Very High,Cloudy,721.1
1834,2026-02-24,11.514226,104.875998,11.571913,104.899269,Rickshaw,06:10,5,6.06,20,26,06:36,2.98,1.3,1.51,5,High,Clear,328.2
1835,2026-02-24,11.584928,104.936783,11.567472,104.850254,Rickshaw,14:12,3,6.02,20,24,14:36,3.31,1.0,0.0,3,Medium,Cloudy,362.97
1836,2026-02-24,11.589103,104.861086,11.608113,104.938782,Remork,08:23,3,6.29,21,21,08:44,4.04,1.3,0.0,5,Medium,Clear,700.42
1837,2026-02-24,11.605334,104.870017,11.583969,104.941666,Motor Dup,16:54,7,6.78,23,25,17:19,1.92,1.0,0.0,5,Very High,Clear,535.73
1838,2026-02-24,11.512329,104.8828,11.573173,104.866244,EV Car,20:47,6,7.28,24,34,21:21,5.72,1.0,0.86,5,High,Clear,17.69
1839,2026-02-24,11.549225,104.951118,11.51255,104.858228,Rickshaw,11:33,6,2.48,8,9,11:42,1.21,1.0,4.74,4,High,Clear,128.08
1840,2026-02-24,11.608083,104.854646,11.542594,104.907578,Motor Dup,13:39,8,7.83,26,31,14:10,2.81,1.3,7.36,5,Very High,Cloudy,634.07
1841,2026-02-24,11.558583,104.882629,11.551271,104.92245,Remork,08:03,4,3.69,12,21,08:24,2.17,1.1,0.0,4,High,Cloudy,308.69
1842,2026-02-24,11.60381,104.932106,11.596866,104.964954,Rickshaw,08:52,5,0.5,2,5,08:57,0.32,1.4,0.0,4,High,Windy,37.14
1843,2026-02-24,11.597958,104.901096,11.548462,104.940815,Remork,06:03,1,8.6,29,28,06:31,6.17,1.4,0.0,4,Low,Cloudy,970.28
1844,2026-02-24,11.575479,104.870679,11.550619,104.85701,Rickshaw,10:16,8,4.13,14,15,10:31,2.16,1.0,0.0,4,Very High,Smog,283.62
1845,2026-02-24,11.570759,104.894595,11.525198,104.878185,Remork,22:15,4,10.7,36,46,23:01,5.37,1.0,0.0,5,High,Clear,1147.17
1846,2026-02-24,11.577513,104.867917,11.597424,104.952153,Remork,09:57,3,5.97,20,26,10:23,3.37,1.0,0.0,5,High,Smog,688.12
1847,2026-02-24,11.527827,104.919731,11.564354,104.877781,Rickshaw,09:58,3,6.11,20,20,10:18,2.96,1.0,0.0,5,Medium,Clear,386.34
1848,2026-02-24,11.547302,104.853814,11.534396,104.926482,Rickshaw,12:54,7,7.91,26,32,13:26,3.66,1.2,0.0,5,Very High,Cloudy,606.83
1849,2026-02-24,11.584411,104.918951,11.575378,104.965996,Motor Dup,06:11,6,5.8,19,22,06:33,2.07,1.0,0.0,5,High,Cloudy,387.75
1850,2026-02-24,11.588972,104.926586,11.53051,104.912565,EV Car,18:55,5,6.47,22,30,19:25,6.2,1.4,0.0,5,High,Clear,58.39
1851,2026-02-24,11.522508,104.877105,11.516246,104.89333,Rickshaw,12:50,5,9.63,32,39,13:29,5.3,1.3,0.0,4,High,Windy,552.38
1852,2026-02-24,11.567952,104.913006,11.515985,104.928972,Rickshaw,12:56,5,2.96,10,14,13:10,1.78,1.2,0.0,5,High,Clear,201.52
1853,2026-02-24,11.541844,104.91026,11.563821,104.901877,Motor Dup,07:11,6,5.6,19,22,07:33,2.3,1.4,8.33,5,High,Windy,456.31
1854,2026-02-25,11.601,104.969593,11.585207,104.950802,Rickshaw,16:12,6,0.84,3,6,16:18,0.37,1.0,0.0,5,Medium,Smog,53.0
1855,2026-02-25,11.529995,104.894183,11.514973,104.954936,Rickshaw,19:49,5,5.35,18,17,20:06,2.91,1.5,0.0,4,Medium,Clear,323.14
1856,2026-02-25,11.525315,104.953318,11.547035,104.957111,Remork,09:30,2,6.1,20,18,09:48,3.66,1.2,0.0,5,Low,Windy,492.05
1857,2026-02-25,11.516754,104.893733,11.5678,104.850147,Remork,20:38,2,6.65,22,22,21:00,3.33,1.0,0.0,5,Low,Clear,741.24
1858,2026-02-25,11.512987,104.880677,11.564111,104.865075,Remork,16:50,7,2.26,8,9,16:59,1.23,1.0,0.0,5,Medium,Clear,196.76
1859,2026-02-25,11.575983,104.932117,11.565269,104.936623,Rickshaw,12:26,3,5.62,19,23,12:49,3.82,1.4,0.0,5,High,Clear,383.24
1860,2026-02-25,11.526335,104.85539,11.559012,104.860586,EV Car,17:07,3,6.74,22,28,17:35,8.42,1.5,0.0,5,High,Windy,23.16
1861,2026-02-25,11.510121,104.852993,11.563495,104.954034,Rickshaw,07:51,4,8.16,27,27,08:18,3.61,1.2,0.0,5,High,Smog,612.13
1862,2026-02-25,11.570415,104.874161,11.567747,104.920293,Rickshaw,11:51,5,9.13,30,35,12:26,4.16,1.0,0.0,5,High,Cloudy,501.3
1863,2026-02-25,11.51628,104.910704,11.539956,104.903706,EV Car,06:50,7,9.9,33,40,07:30,6.89,1.0,0.0,3,Very High,Clear,63.18
1864,2026-02-25,11.570618,104.941967,11.521703,104.88106,Rickshaw,07:48,5,4.87,16,24,08:12,3.69,1.5,0.0,4,High,Cloudy,335.69
1865,2026-02-25,11.608533,104.858074,11.516636,104.964988,Remork,17:03,5,6.52,22,23,17:26,3.47,1.0,0.0,5,High,Windy,732.6
1866,2026-02-25,11.544264,104.945807,11.593898,104.884168,Rickshaw,07:30,6,2.54,8,15,07:45,1.38,1.0,0.0,3,Very High,Clear,187.89
1867,2026-02-25,11.591393,104.874565,11.513173,104.940811,Rickshaw,17:24,3,8.28,28,30,17:54,4.36,1.1,0.0,3,High,Clear,479.72
1868,2026-02-25,11.607983,104.877156,11.608204,104.953702,Rickshaw,06:48,4,6.95,23,22,07:10,2.67,1.0,0.0,5,Medium,Clear,543.15
1869,2026-02-25,11.521224,104.906817,11.600543,104.875198,Rickshaw,08:23,5,4.61,15,30,08:53,2.2,1.1,1.81,5,Very High,Cloudy,236.65
1870,2026-02-25,11.5949,104.886573,11.528556,104.923431,Rickshaw,17:16,7,4.15,14,24,17:40,2.86,1.3,0.0,5,Very High,Clear,219.44
1871,2026-02-25,11.597456,104.957362,11.546471,104.868719,Rickshaw,18:37,5,6.7,22,24,19:01,2.83,1.0,0.0,4,Medium,Cloudy,506.78
1872,2026-02-25,11.575238,104.872405,11.52124,104.930906,Rickshaw,07:33,5,6.3,21,31,08:04,2.76,1.2,1.52,5,High,Clear,420.59
1873,2026-02-25,11.528941,104.894822,11.543483,104.967354,Rickshaw,11:20,8,4.74,16,22,11:42,2.03,1.0,1.22,5,Very High,Clear,246.58
1874,2026-02-25,11.5812,104.860318,11.608601,104.876752,Rickshaw,07:24,5,4.32,14,19,07:43,2.68,1.3,0.0,4,Medium,Smog,270.67
1875,2026-02-25,11.580756,104.924854,11.542689,104.913796,Rickshaw,18:38,5,7.81,26,24,19:02,4.91,1.2,0.0,5,High,Clear,465.77
1876,2026-02-25,11.523146,104.950593,11.524927,104.933477,Rickshaw,18:57,5,7.91,26,28,19:25,5.41,1.3,8.67,5,High,Smog,609.81
1877,2026-02-25,11.523435,104.925086,11.591762,104.850743,Rickshaw,06:11,4,4.41,15,19,06:30,2.04,1.0,0.0,5,High,Clear,327.3
1878,2026-02-25,11.562883,104.874999,11.60319,104.878253,Motor Dup,06:31,3,4.23,14,12,06:43,1.23,1.0,1.98,5,Low,Smog,337.94
1879,2026-02-25,11.574622,104.917864,11.601119,104.91893,EV Car,13:10,6,5.57,19,25,13:35,4.5,1.2,0.0,4,Very High,Clear,24.17
1880,2026-02-25,11.530481,104.907265,11.595427,104.961354,Rickshaw,17:32,1,7.54,25,27,17:59,4.21,1.5,0.0,4,Low,Clear,601.67
1881,2026-02-25,11.565567,104.921836,11.592789,104.92023,Rickshaw,13:20,7,5.56,19,20,13:40,2.56,1.3,1.33,5,Very High,Cloudy,324.02
1882,2026-02-25,11.584871,104.859305,11.605455,104.853972,Rickshaw,12:44,3,6.71,22,24,13:08,2.45,1.0,0.0,5,High,Smog,535.94
1883,2026-02-25,11.524265,104.960135,11.522819,104.878329,Rickshaw,11:21,6,4.75,16,20,11:41,2.49,1.0,0.0,4,High,Cloudy,282.5
1884,2026-02-25,11.522415,104.962662,11.599985,104.89437,Rickshaw,17:40,2,5.69,19,20,18:00,4.17,1.4,0.0,3,Low,Clear,306.11
1885,2026-02-25,11.58815,104.930842,11.511027,104.850654,Rickshaw,06:13,2,8.65,29,27,06:40,4.41,1.0,1.03,5,Medium,Cloudy,625.68
1886,2026-02-25,11.60994,104.888193,11.581641,104.89294,EV Car,18:15,7,5.66,19,28,18:43,4.81,1.3,1.73,4,Very High,Cloudy,46.36
1887,2026-02-25,11.52397,104.898833,11.554607,104.920662,EV Car,09:11,5,4.01,13,11,09:22,3.63,1.3,1.27,5,High,Windy,38.36
1888,2026-02-25,11.549098,104.850995,11.541496,104.918124,Rickshaw,09:42,5,6.09,20,21,10:03,2.81,1.0,0.0,4,Medium,Clear,443.36
1889,2026-02-25,11.57136,104.961507,11.532698,104.939403,Rickshaw,07:15,4,6.93,23,24,07:39,4.98,1.5,0.0,5,High,Clear,416.65
1890,2026-02-25,11.59054,104.961541,11.521838,104.915578,Rickshaw,12:54,8,8.22,27,38,13:32,4.98,1.5,7.83,5,Very High,Clear,489.76
1891,2026-02-25,11.530571,104.875379,11.535025,104.917859,Rickshaw,10:05,3,3.96,13,17,10:22,1.64,1.0,0.0,3,Medium,Cloudy,295.79
1892,2026-02-25,11.555531,104.891564,11.552398,104.923285,Rickshaw,19:50,4,6.51,22,24,20:14,2.48,1.0,0.0,4,Medium,Clear,412.44
1893,2026-02-25,11.511795,104.923432,11.607702,104.906615,EV Car,12:08,5,8.12,27,26,12:34,8.77,1.5,0.72,4,Medium,Clear,57.34
1894,2026-02-25,11.602063,104.921842,11.603749,104.880102,Remork,13:25,6,8.69,29,35,14:00,5.84,1.2,0.65,4,Very High,Windy,783.87
1895,2026-02-25,11.556319,104.940173,11.596728,104.963644,Remork,12:01,5,8.32,28,29,12:30,4.55,1.1,0.0,5,High,Cloudy,667.58
1896,2026-02-25,11.569809,104.936729,11.570187,104.945712,EV Car,07:34,8,5.48,18,20,07:54,6.27,1.5,1.5,4,Very High,Clear,33.36
1897,2026-02-25,11.608756,104.966381,11.603844,104.908274,Rickshaw,09:23,3,1.06,4,10,09:33,0.42,1.0,0.0,5,High,Clear,67.73
1898,2026-02-25,11.606798,104.873775,11.5332,104.959841,Remork,08:29,4,5.88,20,18,08:47,3.72,1.2,0.0,5,High,Cloudy,504.06
1899,2026-02-25,11.554331,104.91576,11.542914,104.867872,Rickshaw,09:10,2,4.61,15,14,09:24,1.91,1.0,9.94,4,Low,Smog,257.58
1900,2026-02-25,11.583191,104.886787,11.557846,104.872757,Remork,12:27,5,6.58,22,21,12:48,5.59,1.5,0.0,4,High,Cloudy,542.36
1901,2026-02-25,11.543473,104.941452,11.578061,104.931839,Remork,08:07,12,6.18,21,23,08:30,3.99,1.3,3.69,4,Very High,Clear,738.52
1902,2026-02-25,11.554046,104.910028,11.595254,104.93513,Rickshaw,08:34,8,6.77,23,30,09:04,3.38,1.1,0.0,4,Very High,Clear,370.71
1903,2026-02-25,11.548604,104.909549,11.604817,104.897007,Rickshaw,20:19,5,4.72,16,17,20:36,2.82,1.1,0.64,5,Medium,Clear,294.19
1904,2026-02-25,11.568042,104.96671,11.560506,104.863227,Remork,09:29,3,3.76,13,12,09:41,1.98,1.1,0.0,5,Medium,Clear,371.67
1905,2026-02-25,11.579964,104.872713,11.587698,104.969542,Rickshaw,18:24,8,4.43,15,27,18:51,2.58,1.4,0.93,3,Very High,Smog,285.25
1906,2026-02-25,11.529251,104.94769,11.517043,104.855399,Remork,19:52,3,3.54,12,20,20:12,2.2,1.2,0.0,4,High,Clear,407.87
1907,2026-02-25,11.519223,104.959721,11.556243,104.862861,Rickshaw,09:42,5,5.91,20,26,10:08,2.92,1.1,0.0,4,High,Cloudy,419.33
1908,2026-02-25,11.586575,104.961038,11.524751,104.905157,Remork,09:26,2,4.76,16,18,09:44,2.81,1.2,4.28,5,Medium,Clear,463.25
1909,2026-02-25,11.558606,104.909838,11.596153,104.850421,Rickshaw,13:07,4,5.09,17,25,13:32,3.62,1.5,1.05,5,High,Windy,346.58
1910,2026-02-25,11.552165,104.93302,11.546547,104.857326,Rickshaw,18:04,1,4.01,13,15,18:19,2.04,1.0,5.65,5,Low,Smog,291.13
1911,2026-02-25,11.560209,104.918486,11.531421,104.91919,Rickshaw,13:08,1,7.99,27,28,13:36,6.03,1.4,0.0,5,Low,Clear,637.33
1912,2026-02-25,11.526416,104.962344,11.556967,104.888435,Motor Dup,17:00,8,3.96,13,20,17:20,1.53,1.5,0.0,5,Very High,Clear,350.5
1913,2026-02-25,11.575167,104.884271,11.54395,104.965007,Motor Dup,13:30,5,7.07,24,31,14:01,2.56,1.1,0.0,5,High,Clear,516.2
1914,2026-02-25,11.577036,104.897742,11.609102,104.88789,EV Car,07:13,8,8.34,28,35,07:48,10.05,1.5,0.0,5,Very High,Clear,4.05
1915,2026-02-25,11.5994,104.925284,11.56396,104.956806,EV Car,18:43,4,5.51,18,24,19:07,5.39,1.4,0.59,3,High,Cloudy,54.37
1916,2026-02-25,11.572492,104.875095,11.553887,104.889891,Remork,08:32,4,4.94,16,25,08:57,3.08,1.3,0.0,5,High,Clear,534.41
1917,2026-02-25,11.554532,104.959611,11.573082,104.883558,Rickshaw,13:41,3,4.33,14,15,13:56,2.2,1.1,0.0,5,Medium,Cloudy,334.45
1918,2026-02-25,11.510861,104.917026,11.525343,104.883098,Rickshaw,18:17,6,7.61,25,26,18:43,4.48,1.2,1.47,5,Very High,Clear,508.13
1919,2026-02-25,11.5114,104.954371,11.517368,104.922055,Rickshaw,18:38,6,3.75,12,14,18:52,2.25,1.1,0.0,4,Medium,Clear,205.84
1920,2026-02-25,11.522684,104.936208,11.586389,104.852486,Motor Dup,07:06,6,7.33,24,25,07:31,3.31,1.3,0.0,5,High,Clear,553.82
1921,2026-02-25,11.510508,104.896121,11.606759,104.897284,Rickshaw,07:56,7,4.75,16,26,08:22,2.23,1.1,0.0,5,Very High,Cloudy,352.67
1922,2026-02-25,11.595461,104.855373,11.609863,104.868646,Remork,11:02,7,5.06,17,23,11:25,3.25,1.0,0.0,5,Very High,Clear,516.58
1923,2026-02-25,11.597509,104.948045,11.51362,104.857743,Rickshaw,11:56,4,8.67,29,33,12:29,3.69,1.0,1.84,4,High,Clear,655.68
1924,2026-02-25,11.603881,104.890321,11.53967,104.892169,Rickshaw,21:28,4,4.82,16,21,21:49,2.42,1.0,0.0,5,High,Clear,258.18
1925,2026-02-25,11.526302,104.91221,11.548105,104.88852,EV Car,19:11,3,5.92,20,18,19:29,4.6,1.0,0.0,5,Medium,Clear,38.0
1926,2026-02-25,11.578998,104.946674,11.573275,104.900949,Rickshaw,13:48,7,4.69,16,26,14:14,2.04,1.0,5.63,4,Very High,Clear,366.91
1927,2026-02-25,11.524703,104.960123,11.548209,104.852191,EV Car,07:09,5,5.25,18,27,07:36,6.45,1.5,0.0,5,High,Cloudy,43.59
1928,2026-02-25,11.552436,104.909854,11.521682,104.902387,Rickshaw,17:05,4,8.43,28,29,17:34,6.57,1.5,9.02,4,High,Clear,599.41
1929,2026-02-25,11.587302,104.962362,11.562783,104.952102,EV Car,12:53,2,6.43,21,22,13:15,5.96,1.2,0.0,4,Low,Cloudy,6.06
1930,2026-02-25,11.555051,104.936003,11.531249,104.85648,Remork,07:40,3,4.28,14,15,07:55,2.82,1.3,0.0,5,Medium,Clear,494.56
1931,2026-02-25,11.597565,104.902309,11.565136,104.884565,Remork,13:21,2,10.08,34,36,13:57,9.68,1.5,0.0,5,Medium,Cloudy,1022.28
1932,2026-02-25,11.581588,104.890707,11.510409,104.944751,Rickshaw,14:58,6,3.08,10,17,15:15,1.43,1.0,0.61,4,High,Cloudy,240.4
1933,2026-02-26,11.600544,104.892407,11.569858,104.942878,Remork,14:09,1,6.52,22,24,14:33,3.55,1.0,0.0,2,Low,Windy,599.15
1934,2026-02-26,11.598186,104.917498,11.54759,104.935112,EV Car,17:57,4,4.23,14,23,18:20,2.87,1.1,0.0,5,High,Clear,35.05
1935,2026-02-26,11.591749,104.871719,11.557623,104.954355,Rickshaw,21:04,3,7.43,25,29,21:33,3.3,1.0,7.84,5,Medium,Clear,429.68
1936,2026-02-26,11.604266,104.922425,11.579826,104.951213,Motor Dup,21:22,8,6.58,22,30,21:52,2.38,1.4,0.0,5,Very High,Clear,545.39
1937,2026-02-26,11.573665,104.852288,11.567759,104.853517,Rickshaw,11:47,5,5.47,18,21,12:08,2.3,1.0,0.0,5,High,Windy,340.71
1938,2026-02-26,11.552665,104.956477,11.553439,104.873627,Rickshaw,09:02,3,7.78,26,32,09:34,3.4,1.0,0.0,4,High,Clear,487.1
1939,2026-02-26,11.526678,104.855211,11.607147,104.873185,Rickshaw,08:07,5,2.57,9,9,08:16,2.03,1.5,0.0,5,High,Smog,132.45
1940,2026-02-26,11.57842,104.938072,11.512136,104.86565,Remork,13:28,7,6.63,22,33,14:01,4.16,1.3,1.61,5,Very High,Windy,734.88
1941,2026-02-26,11.545324,104.888707,11.513354,104.902681,Rickshaw,17:28,2,7.33,24,26,17:54,4.38,1.1,1.33,5,Low,Clear,366.84
1942,2026-02-26,11.516926,104.885138,11.589343,104.896033,Remork,18:06,5,8.88,30,32,18:38,7.31,1.4,0.0,5,High,Clear,719.69
1943,2026-02-26,11.576073,104.85242,11.573087,104.968526,EV Car,17:12,4,6.95,23,21,17:33,6.71,1.5,4.91,5,Medium,Clear,17.04
1944,2026-02-26,11.576916,104.94454,11.551589,104.894786,Rickshaw,12:14,7,4.44,15,19,12:33,2.76,1.2,0.86,5,Very High,Cloudy,246.71
1945,2026-02-26,11.539555,104.961565,11.562313,104.94793,Rickshaw,12:21,4,3.83,13,19,12:40,1.72,1.0,0.0,4,High,Cloudy,299.46
1946,2026-02-26,11.584269,104.881539,11.539579,104.864797,Rickshaw,19:44,5,5.13,17,20,20:04,2.66,1.0,1.38,4,High,Clear,330.8
1947,2026-02-26,11.539513,104.901103,11.581843,104.930167,Rickshaw,16:09,3,3.52,12,10,16:19,1.43,1.0,0.0,4,Medium,Cloudy,247.79
1948,2026-02-26,11.553525,104.944623,11.600578,104.946191,Rickshaw,08:56,8,4.37,15,19,09:15,2.46,1.5,0.0,4,Very High,Cloudy,252.42
1949,2026-02-26,11.528515,104.889743,11.600381,104.888233,Remork,12:49,8,7.52,25,31,13:20,7.26,1.5,0.0,5,Very High,Clear,662.47
1950,2026-02-26,11.526019,104.92512,11.520372,104.892949,Rickshaw,12:27,5,5.83,19,21,12:48,3.67,1.4,0.97,5,High,Cloudy,296.03
1951,2026-02-26,11.602099,104.851654,11.589646,104.930668,Rickshaw,06:29,3,5.95,20,21,06:50,2.56,1.0,4.7,5,Medium,Windy,428.57
1952,2026-02-26,11.577252,104.858993,11.603091,104.863207,Rickshaw,13:22,4,6.72,22,27,13:49,3.81,1.5,0.0,5,High,Clear,407.28
1953,2026-02-26,11.513582,104.892974,11.573879,104.925127,EV Car,17:50,2,4.59,15,18,18:08,3.37,1.0,1.38,4,Medium,Cloudy,25.45
1954,2026-02-26,11.520865,104.867925,11.572838,104.890919,EV Car,18:31,3,4.87,16,17,18:48,5.88,1.5,0.0,4,Low,Clear,19.89
1955,2026-02-26,11.573744,104.890512,11.57396,104.950591,Remork,07:01,5,6.65,22,27,07:28,4.7,1.2,0.0,5,High,Clear,773.44
1956,2026-02-26,11.569039,104.934555,11.570881,104.94213,Rickshaw,13:27,4,6.78,23,23,13:50,4.32,1.3,0.0,5,Medium,Windy,462.15
1957,2026-02-26,11.60597,104.86617,11.559863,104.936015,Remork,16:57,4,4.97,17,15,17:12,2.74,1.0,1.27,5,Medium,Clear,488.81
1958,2026-02-26,11.589671,104.883799,11.590313,104.883239,Remork,07:16,4,7.02,23,31,07:47,4.89,1.4,1.86,5,High,Clear,780.19
1959,2026-02-26,11.52723,104.878877,11.511607,104.889638,EV Car,07:15,4,5.47,18,19,07:34,6.72,1.5,1.25,5,High,Clear,38.23
1960,2026-02-26,11.606109,104.868045,11.58174,104.88914,Rickshaw,19:15,6,4.19,14,21,19:36,2.11,1.4,0.0,5,Very High,Clear,236.08
1961,2026-02-26,11.574236,104.911873,11.567801,104.909767,Remork,18:10,8,3.22,11,15,18:25,2.34,1.2,0.0,5,Very High,Clear,283.97
1962,2026-02-26,11.585778,104.954452,11.605189,104.949648,Rickshaw,17:52,5,5.28,18,19,18:11,2.96,1.1,0.0,4,High,Clear,377.07
1963,2026-02-26,11.544866,104.960624,11.594463,104.924113,EV Car,18:46,6,7.46,25,27,19:13,6.53,1.1,1.88,5,High,Windy,54.01
1964,2026-02-26,11.56407,104.931033,11.536978,104.93633,Rickshaw,18:13,8,7.12,24,38,18:51,4.97,1.3,0.0,5,Very High,Cloudy,564.5
1965,2026-02-26,11.544807,104.921021,11.52179,104.92951,Rickshaw,11:18,7,6.42,21,26,11:44,2.44,1.0,0.0,3,Very High,Clear,474.59
1966,2026-02-26,11.584045,104.903496,11.560236,104.952388,Rickshaw,19:57,4,4.85,16,15,20:12,2.65,1.0,0.0,5,Low,Cloudy,314.98
